category_id,category_name,category_slug,seo_title,meta_description,focus_keyword,category_url
3482,Desk Organizers,desk-organizers,Shop Desk Organizers | Latest Trends & Affordable Prices,"Browse our premium collection of desk organizers. Shop top styles, quality brands, and exclusive deals online today!","['desk organizers', 'buy desk organizers', 'desk organizers online']",https://pay.4more.ca/product-category/desk-organizers/
3483,Interior Doors,interior-doors,Shop Interior Doors | Latest Trends & Affordable Prices,"Browse our premium collection of interior doors. Shop top styles, quality brands, and exclusive deals online today!","['interior doors', 'buy interior doors', 'interior doors online']",https://pay.4more.ca/product-category/interior-doors/
3484,Bathroom Cleaning,bathroom-cleaning,Top Bathroom Cleaners for a Spotless Finish | 2025,"Tackle soap scum, mildew, and grime with our top picks. Find the most effective bathroom, toilet, shower, and tile cleaners for a truly spotless bathroom.","['bathroom cleaners', 'toilet bowl cleaner', 'shower cleaner', 'tile and grout cleaner', 'mold and mildew remover', 'how to clean a bathroom']",https://pay.4more.ca/product-category/bathroom-cleaning/
3485,Labels & Tabs,labels-tabs,Shop Labels & Tabs | Latest Trends & Affordable Prices,"Browse our premium collection of labels & tabs. Shop top styles, quality brands, and exclusive deals online today!","['labels & tabs', 'buy labels & tabs', 'labels & tabs online']",https://pay.4more.ca/product-category/labels-tabs/
3486,Car Electronics & Accessories,car-electronics-accessories,Car Electronics & In-Car Accessories | Audio & GPS,"Enhance your driving experience with the best car electronics. Shop for car stereos, dash cams, GPS units, and accessories. Free shipping on select orders.","['Car electronics', 'car accessories', 'car stereo', 'dash cam', 'backup camera', 'GPS navigation', 'car charger', 'bluetooth car kit', 'remote starter', 'car audio.']",https://pay.4more.ca/product-category/car-electronics-accessories/
3487,Bath & Potty,bath-potty,Shop Bath & Potty | Latest Trends & Affordable Prices,"Browse our premium collection of bath & potty. Shop top styles, quality brands, and exclusive deals online today!","['bath & potty', 'buy bath & potty', 'bath & potty online']",https://pay.4more.ca/product-category/bath-potty/
3488,Pool Floats & Recreation,pool-floats-recreation,"Fun Pool Floats, Loungers & Inflatables","Float on! Shop our huge selection of pool floats, loungers, and inflatable toys for adults and kids. Find the perfect float for ultimate relaxation and fun.","['Pool floats', 'inflatable floats', 'pool loungers', 'floating chairs', 'pool noodles', 'pool games', 'inflatable island', 'ride-on floats', 'pool toys for adults.']",https://pay.4more.ca/product-category/pool-floats-recreation/
3489,Kitchen & Appliance Cleaners (including Countertop & Oven),kitchen-appliance-cleaners-including-countertop-oven,Best Cleaners for Kitchen Appliances & Counters | 2025 Guide,"From tough oven grease to shiny stainless steel and food-safe countertop sprays, find the best cleaner for every kitchen appliance and surface in our 2025 guide.","['kitchen appliance cleaner', 'best oven cleaner', 'granite countertop cleaner', 'stainless steel cleaner', 'ceramic cooktop cleaner', 'food-safe kitchen cleaner', 'kitchen degreaser']",https://pay.4more.ca/product-category/kitchen-appliance-cleaners-including-countertop-oven/
3490,Skincare,skincare,Shop Skincare | Latest Trends & Affordable Prices,"Browse our premium collection of skincare. Shop top styles, quality brands, and exclusive deals online today!","['skincare', 'buy skincare', 'skincare online']",https://pay.4more.ca/product-category/skincare/
3608,Circuit Breakers & Panels,circuit-breakers-panels,Shop Circuit Breakers & Panels | Latest Trends & Affordable Prices,"Browse our premium collection of circuit breakers & panels. Shop top styles, quality brands, and exclusive deals online today!","['circuit breakers & panels', 'buy circuit breakers & panels', 'circuit breakers & panels online']",https://pay.4more.ca/product-category/circuit-breakers-panels/
3609,"Floor Cleaners (Hardwood, Tile, etc.)",floor-cleaners-hardwood-tile-etc,Best Floor Cleaners for Every Surface (2025) | A Guide,"Find the best cleaner for your hardwood, tile, laminate, or vinyl floors. Our 2025 guide helps you choose the right product to protect and shine your floors.","['hardwood floor cleaner', 'tile floor cleaner', 'laminate floor cleaner', 'best floor cleaner', 'multi-surface floor cleaner', 'how to clean floors', 'vinyl floor cleaner', 'pH-neutral floor cleaner.']",https://pay.4more.ca/product-category/floor-cleaners-hardwood-tile-etc/
3491,Pool Chemicals,pool-chemicals,"Shop Pool Chemicals | Chlorine, Shock & Algaecide","Keep your pool water balanced and sanitized with our full line of pool chemicals. Find chlorine, shock, algaecides, and more for a pristine swim.","['Pool chemicals', 'pool shock', 'chlorine tablets', 'algaecide', 'pH increaser', 'alkalinity increaser', 'pool clarifier', 'bromine', 'saltwater pool chemicals.']",https://pay.4more.ca/product-category/pool-chemicals/
3492,Poolside Ambiance & Entertainment,poolside-ambiance-entertainment,"Poolside Ambiance, Lighting & Entertainment","Create the ultimate backyard escape with our poolside ambiance and entertainment products. Shop outdoor lighting, speakers, furniture, and more.","['Poolside ambiance', 'poolside entertainment', 'outdoor speakers', 'pool lighting', 'patio furniture', 'outdoor decor', 'poolside accessories', 'backyard entertainment.']",https://pay.4more.ca/product-category/poolside-ambiance-entertainment/
3610,Painting Tools,painting-tools,Shop Painting Tools | Latest Trends & Affordable Prices,"Browse our premium collection of painting tools. Shop top styles, quality brands, and exclusive deals online today!","['painting tools', 'buy painting tools', 'painting tools online']",https://pay.4more.ca/product-category/painting-tools/
3493,Lighting,lighting,Shop Lighting | Latest Trends & Affordable Prices,"Browse our premium collection of lighting. Shop top styles, quality brands, and exclusive deals online today!","['lighting', 'buy lighting', 'lighting online']",https://pay.4more.ca/product-category/lighting/
3494,Personal Care,personal-care,Shop Personal Care | Latest Trends & Affordable Prices,"Browse our premium collection of personal care. Shop top styles, quality brands, and exclusive deals online today!","['personal care', 'buy personal care', 'personal care online']",https://pay.4more.ca/product-category/personal-care/
3495,Refills,refills,Shop Refills | Latest Trends & Affordable Prices,"Browse our premium collection of refills. Shop top styles, quality brands, and exclusive deals online today!","['refills', 'buy refills', 'refills online']",https://pay.4more.ca/product-category/refills/
3611,Plumbing Tools,plumbing-tools,Shop Plumbing Tools | Latest Trends & Affordable Prices,"Browse our premium collection of plumbing tools. Shop top styles, quality brands, and exclusive deals online today!","['plumbing tools', 'buy plumbing tools', 'plumbing tools online']",https://pay.4more.ca/product-category/plumbing-tools/
3496,Tile Flooring,tile-flooring,Shop Tile Flooring | Latest Trends & Affordable Prices,"Browse our premium collection of tile flooring. Shop top styles, quality brands, and exclusive deals online today!","['tile flooring', 'buy tile flooring', 'tile flooring online']",https://pay.4more.ca/product-category/tile-flooring/
3353,Home & Furniture,home-furniture,Shop Home & Furniture | Latest Trends & Affordable Prices,"Browse our premium collection of home & furniture. Shop top styles, quality brands, and exclusive deals online today!","['home & furniture', 'buy home & furniture', 'home & furniture online']",https://pay.4more.ca/product-category/home-furniture/
3497,Personal Hygiene,personal-hygiene,Best Hand Sanitizers & Hygiene Products for On-the-Go,"Stay protected from germs with our top-rated hand sanitizers and personal hygiene products. Compare effective sprays, gels, and wipes for your family.","['hand sanitizer', 'personal hygiene products', 'best hand sanitizer', 'disinfecting wipes', 'hand soap', 'germ protection']",https://pay.4more.ca/product-category/personal-hygiene/
3498,Dining Room,dining-room,Shop Dining Room | Latest Trends & Affordable Prices,"Browse our premium collection of dining room. Shop top styles, quality brands, and exclusive deals online today!","['dining room', 'buy dining room', 'dining room online']",https://pay.4more.ca/product-category/dining-room/
3499,Board Games,board-games,Shop Board Games | Latest Trends & Affordable Prices,"Browse our premium collection of board games. Shop top styles, quality brands, and exclusive deals online today!","['board games', 'buy board games', 'board games online']",https://pay.4more.ca/product-category/board-games/
3500,Tape & Dispensers,tape-dispensers,Shop Tape & Dispensers | Latest Trends & Affordable Prices,"Browse our premium collection of tape & dispensers. Shop top styles, quality brands, and exclusive deals online today!","['tape & dispensers', 'buy tape & dispensers', 'tape & dispensers online']",https://pay.4more.ca/product-category/tape-dispensers/
3501,Exterior Doors,exterior-doors,Shop Exterior Doors | Latest Trends & Affordable Prices,"Browse our premium collection of exterior doors. Shop top styles, quality brands, and exclusive deals online today!","['exterior doors', 'buy exterior doors', 'exterior doors online']",https://pay.4more.ca/product-category/exterior-doors/
3502,Outdoor Lighting,outdoor-lighting,Shop Outdoor Lighting | Latest Trends & Affordable Prices,"Browse our premium collection of outdoor lighting. Shop top styles, quality brands, and exclusive deals online today!","['outdoor lighting', 'buy outdoor lighting', 'outdoor lighting online']",https://pay.4more.ca/product-category/outdoor-lighting/
3503,Landscaping,landscaping,Shop Landscaping | Latest Trends & Affordable Prices,"Browse our premium collection of landscaping. Shop top styles, quality brands, and exclusive deals online today!","['landscaping', 'buy landscaping', 'landscaping online']",https://pay.4more.ca/product-category/landscaping/
3504,Printers & Scanners,printers-scanners,Shop Printers & Scanners | Latest Trends & Affordable Prices,"Browse our premium collection of printers & scanners. Shop top styles, quality brands, and exclusive deals online today!","['printers & scanners', 'buy printers & scanners', 'printers & scanners online']",https://pay.4more.ca/product-category/printers-scanners/
3505,Outdoor Play,outdoor-play,Shop Outdoor Play | Latest Trends & Affordable Prices,"Browse our premium collection of outdoor play. Shop top styles, quality brands, and exclusive deals online today!","['outdoor play', 'buy outdoor play', 'outdoor play online']",https://pay.4more.ca/product-category/outdoor-play/
3506,Fragrances,fragrances,Shop Fragrances | Latest Trends & Affordable Prices,"Browse our premium collection of fragrances. Shop top styles, quality brands, and exclusive deals online today!","['fragrances', 'buy fragrances', 'fragrances online']",https://pay.4more.ca/product-category/fragrances/
3507,Hardware,hardware,Shop Hardware | Latest Trends & Affordable Prices,"Browse our premium collection of hardware. Shop top styles, quality brands, and exclusive deals online today!","['hardware', 'buy hardware', 'hardware online']",https://pay.4more.ca/product-category/hardware/
3612,Saws,saws,Shop Saws | Latest Trends & Affordable Prices,"Browse our premium collection of saws. Shop top styles, quality brands, and exclusive deals online today!","['saws', 'buy saws', 'saws online']",https://pay.4more.ca/product-category/saws/
3508,Car Seats,car-seats,Shop Car Seats | Latest Trends & Affordable Prices,"Browse our premium collection of car seats. Shop top styles, quality brands, and exclusive deals online today!","['car seats', 'buy car seats', 'car seats online']",https://pay.4more.ca/product-category/car-seats/
3509,Pool Accessories & Enhancements,pool-accessories-enhancements,Pool Accessories & Enhancements for Your Poolside,"Upgrade your pool area with our unique pool accessories and enhancements. Shop fountains, lighting, storage, and more to create your perfect oasis.","['Pool accessories', 'pool enhancements', 'floating pool lights', 'pool fountains', 'poolside storage', 'towel rack', 'floating cooler', 'waterproof speaker', 'pool thermometer.']",https://pay.4more.ca/product-category/pool-accessories-enhancements/
3613,Smart Lighting,smart-lighting,Shop Smart Lighting | Latest Trends & Affordable Prices,"Browse our premium collection of smart lighting. Shop top styles, quality brands, and exclusive deals online today!","['smart lighting', 'buy smart lighting', 'smart lighting online']",https://pay.4more.ca/product-category/smart-lighting/
3510,Health & Household,health-household,Health & Household Essentials | Cleaning & Wellness,"Stock up on health and household necessities. Find great deals on cleaning supplies, vitamins, personal care, and more. Shop now for a healthier home!","['Health and household', 'household supplies', 'cleaning supplies', 'vitamins', 'supplements', 'laundry detergent', 'paper towels', 'personal care products', 'family wellness.']",https://pay.4more.ca/product-category/health-household/
3614,Gloves,gloves,Shop Gloves | Latest Trends & Affordable Prices,"Browse our premium collection of gloves. Shop top styles, quality brands, and exclusive deals online today!","['gloves', 'buy gloves', 'gloves online']",https://pay.4more.ca/product-category/gloves/
3354,Office & School Supplies,office-school-supplies,Shop Office Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of office supplies. Shop top styles, quality brands, and exclusive deals online today!","['office supplies', 'buy office supplies', 'office supplies online']",https://pay.4more.ca/product-category/office-school-supplies/
3511,Oral Care,oral-care,Shop Oral Care | Latest Trends & Affordable Prices,"Browse our premium collection of oral care. Shop top styles, quality brands, and exclusive deals online today!","['oral care', 'buy oral care', 'oral care online']",https://pay.4more.ca/product-category/oral-care/
3512,Men's Clothing,mens-clothing,Shop Men's Clothing | Latest Trends & Affordable Prices,"Browse our premium collection of men's clothing. Shop top styles, quality brands, and exclusive deals online today!","[""men's clothing"", ""buy men's clothing"", ""men's clothing online""]",https://pay.4more.ca/product-category/mens-clothing/
5868,Toys & Games,toys-games,Shop Toys & Games | Latest Trends & Affordable Prices,"Browse our premium collection of toys & games. Shop top styles, quality brands, and exclusive deals online today!","['toys & games', 'buy toys & games', 'toys & games online']",https://pay.4more.ca/product-category/toys-games/
3356,Home Improvements,home-improvements,Shop Home Improvements | Latest Trends & Affordable Prices,"Browse our premium collection of home improvements. Shop top styles, quality brands, and exclusive deals online today!","['home improvements', 'buy home improvements', 'home improvements online']",https://pay.4more.ca/product-category/home-improvements/
3513,Bathroom,bathroom,Shop Bathroom | Latest Trends & Affordable Prices,"Browse our premium collection of bathroom. Shop top styles, quality brands, and exclusive deals online today!","['bathroom', 'buy bathroom', 'bathroom online']",https://pay.4more.ca/product-category/bathroom/
3514,Gaming,gaming,Shop Gaming | Latest Trends & Affordable Prices,"Browse our premium collection of gaming. Shop top styles, quality brands, and exclusive deals online today!","['gaming', 'buy gaming', 'gaming online']",https://pay.4more.ca/product-category/gaming/
3515,Plumbing Supplies,plumbing-supplies,Shop Plumbing Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of plumbing supplies. Shop top styles, quality brands, and exclusive deals online today!","['plumbing supplies', 'buy plumbing supplies', 'plumbing supplies online']",https://pay.4more.ca/product-category/plumbing-supplies/
5884,Sports Apparel,sports-apparel,Shop Sports Apparel | Latest Trends & Affordable Prices,"Browse our premium collection of sports apparel. Shop top styles, quality brands, and exclusive deals online today!","['sports apparel', 'buy sports apparel', 'sports apparel online']",https://pay.4more.ca/product-category/sports-apparel/
5721,Camping Essentials & Safety,camping-essentials-safety," Camping Essentials & Safety Gear | First-Aid, Navigation & More","Be prepared for any adventure with our camping essentials and safety gear. Shop first-aid kits, navigation tools, fire starters, and more to ensure a safe and enjoyable trip.","['First-Aid Kits', 'Camping Safety', 'Multi-tools', 'Fire Starters', 'Bear Safety']",https://pay.4more.ca/product-category/camping-essentials-safety/
3517,Envelopes,envelopes,Shop Envelopes | Latest Trends & Affordable Prices,"Browse our premium collection of envelopes. Shop top styles, quality brands, and exclusive deals online today!","['envelopes', 'buy envelopes', 'envelopes online']",https://pay.4more.ca/product-category/envelopes/
3518,Baby Saftey,baby-saftey,Shop Baby Saftey | Latest Trends & Affordable Prices,"Browse our premium collection of baby saftey. Shop top styles, quality brands, and exclusive deals online today!","['baby saftey', 'buy baby saftey', 'baby saftey online']",https://pay.4more.ca/product-category/baby-saftey/
3519,Electrical,electrical,Shop Electrical | Latest Trends & Affordable Prices,"Browse our premium collection of electrical. Shop top styles, quality brands, and exclusive deals online today!","['electrical', 'buy electrical', 'electrical online']",https://pay.4more.ca/product-category/electrical/
3357,Pool Care & Maintenance,pool-care-maintenance,Pool Care & Maintenance Supplies | Chemicals & Tools,"Everything you need for easy pool care and maintenance. Shop chemicals, testing kits, cleaning tools, and equipment for a crystal-clear pool.","['Pool care', 'pool maintenance', 'pool supplies', 'swimming pool care', 'pool cleaning', 'pool chemicals', 'water testing', 'pool equipment.']",https://pay.4more.ca/product-category/pool-care-maintenance/
3615,Smart Thermostats & Climate Control,smart-thermostats-climate-control,Shop Smart Thermostats & Climate Control | Latest Trends & Affordable Prices,"Browse our premium collection of smart thermostats & climate control. Shop top styles, quality brands, and exclusive deals online today!","['smart thermostats & climate control', 'buy smart thermostats & climate control', 'smart thermostats & climate control online']",https://pay.4more.ca/product-category/smart-thermostats-climate-control/
3520,Smart home,smart-home,Shop Smart home | Latest Trends & Affordable Prices,"Browse our premium collection of smart home. Shop top styles, quality brands, and exclusive deals online today!","['smart home', 'buy smart home', 'smart home online']",https://pay.4more.ca/product-category/smart-home/
5885,Dance & Gymnastics,dance-gymnastics,Shop Dance & Gymnastics | Latest Trends & Affordable Prices,"Browse our premium collection of dance & gymnastics. Shop top styles, quality brands, and exclusive deals online today!","['dance & gymnastics', 'buy dance & gymnastics', 'dance & gymnastics online']",https://pay.4more.ca/product-category/dance-gymnastics/
3522,Shredders,shredders,Shop Shredders | Latest Trends & Affordable Prices,"Browse our premium collection of shredders. Shop top styles, quality brands, and exclusive deals online today!","['shredders', 'buy shredders', 'shredders online']",https://pay.4more.ca/product-category/shredders/
3616,Fasteners & Adhesives,fasteners-adhesives,Shop Fasteners & Adhesives | Latest Trends & Affordable Prices,"Browse our premium collection of fasteners & adhesives. Shop top styles, quality brands, and exclusive deals online today!","['fasteners & adhesives', 'buy fasteners & adhesives', 'fasteners & adhesives online']",https://pay.4more.ca/product-category/fasteners-adhesives/
5722,Camping Furniture,camping-furniture,"Camping Furniture | Chairs, Tables & Hammocks","Relax in comfort with our durable and portable camping furniture. Discover a wide selection of camping chairs, tables, and hammocks to complete your campsite.",['Camp Furniture'],https://pay.4more.ca/product-category/camping-furniture/
3523,Lamps,lamps,Shop Lamps | Latest Trends & Affordable Prices,"Browse our premium collection of lamps. Shop top styles, quality brands, and exclusive deals online today!","['lamps', 'buy lamps', 'lamps online']",https://pay.4more.ca/product-category/lamps/
3524,Fasteners,fasteners,Shop Fasteners | Latest Trends & Affordable Prices,"Browse our premium collection of fasteners. Shop top styles, quality brands, and exclusive deals online today!","['fasteners', 'buy fasteners', 'fasteners online']",https://pay.4more.ca/product-category/fasteners/
3525,Wall Lights,wall-lights,Shop Wall Lights | Latest Trends & Affordable Prices,"Browse our premium collection of wall lights. Shop top styles, quality brands, and exclusive deals online today!","['wall lights', 'buy wall lights', 'wall lights online']",https://pay.4more.ca/product-category/wall-lights/
3526,Lumber,lumber,Shop Lumber | Latest Trends & Affordable Prices,"Browse our premium collection of lumber. Shop top styles, quality brands, and exclusive deals online today!","['lumber', 'buy lumber', 'lumber online']",https://pay.4more.ca/product-category/lumber/
3527,Snacks & Drinks,snacks-drinks,Shop Snacks & Drinks | Latest Trends & Affordable Prices,"Browse our premium collection of snacks & drinks. Shop top styles, quality brands, and exclusive deals online today!","['snacks & drinks', 'buy snacks & drinks', 'snacks & drinks online']",https://pay.4more.ca/product-category/snacks-drinks/
3528,Rugs,rugs,Shop Rugs | Latest Trends & Affordable Prices,"Browse our premium collection of rugs. Shop top styles, quality brands, and exclusive deals online today!","['rugs', 'buy rugs', 'rugs online']",https://pay.4more.ca/product-category/rugs/
3529,Dog Supplies,dog-supplies,Shop Dog Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of dog supplies. Shop top styles, quality brands, and exclusive deals online today!","['dog supplies', 'buy dog supplies', 'dog supplies online']",https://pay.4more.ca/product-category/dog-supplies/
3530,Smartphones & Accessories,smartphones-accessories,Shop Smartphones & Accessories | Latest Trends & Affordable Prices,"Browse our premium collection of smartphones & accessories. Shop top styles, quality brands, and exclusive deals online today!","['smartphones & accessories', 'buy smartphones & accessories', 'smartphones & accessories online']",https://pay.4more.ca/product-category/smartphones-accessories/
3531,All-Purpose & Multi-Surface Cleaners,all-purpose-multi-surface-cleaners,General Household Cleaning - Shop Now,Shop General Household Cleaning and more. Discover a wide range of Household Cleaners within our Cleaning Products selection. Browse the best Household Cleaners available.,['general_household_cleaning'],https://pay.4more.ca/product-category/all-purpose-multi-surface-cleaners/
3617,"Laundry Care (Detergents, Fabric Softeners, Stain Removers)",laundry-care-detergents-fabric-softeners-stain-removers,A Complete Guide to Laundry Care Products (2025),"From choosing the best detergent (liquid, powder, or pods) to using fabric softeners and stain removers, our 2025 guide covers everything for cleaner laundry.","['laundry detergent', 'best laundry detergent', 'fabric softener', 'how to remove stains', 'laundry stain remover', 'liquid vs powder detergent', 'laundry pods', 'HE detergent', 'laundry care']",https://pay.4more.ca/product-category/laundry-care-detergents-fabric-softeners-stain-removers/
3532,Remote Control Toys,remote-control-toys,"Remote Control Toys | RC Cars, Drones & Trucks","Experience the thrill with our remote control toys. Shop a huge selection of high-speed RC cars, flying drones, and rugged trucks. Fun for all ages!","['Remote control toys', 'RC car', 'drone for kids', 'RC truck', 'remote control boat', 'RC helicopter', 'hobby RC cars', 'stunt drone.']",https://pay.4more.ca/product-category/remote-control-toys/
3533,Lighting Fixtures,lighting-fixtures,Shop Lighting Fixtures | Latest Trends & Affordable Prices,"Browse our premium collection of lighting fixtures. Shop top styles, quality brands, and exclusive deals online today!","['lighting fixtures', 'buy lighting fixtures', 'lighting fixtures online']",https://pay.4more.ca/product-category/lighting-fixtures/
3534,Beach Toy,beach-toy,Shop Beach Toys | Sandcastle & Sand Toy Sets,"Make your beach trip unforgettable with our fun beach toys! Find durable bucket and spade sets, sandcastle molds, and games for kids.","['Beach toy', 'sand toys', 'bucket and spade set', 'sandcastle toys', 'beach games', 'frisbee', 'beach ball', 'kids beach toys', 'sand molds.']",https://pay.4more.ca/product-category/beach-toy/
3535,Grills & Outdoor Cooking,grills-outdoor-cooking,Shop Grills & Outdoor Cooking | Latest Trends & Affordable Prices,"Browse our premium collection of grills & outdoor cooking. Shop top styles, quality brands, and exclusive deals online today!","['grills & outdoor cooking', 'buy grills & outdoor cooking', 'grills & outdoor cooking online']",https://pay.4more.ca/product-category/grills-outdoor-cooking/
3358,Breakroom Supplies,breakroom-supplies,Shop Breakroom Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of breakroom supplies. Shop top styles, quality brands, and exclusive deals online today!","['breakroom supplies', 'buy breakroom supplies', 'breakroom supplies online']",https://pay.4more.ca/product-category/breakroom-supplies/
3478,Medical Supplies & Equipment,medical-supplies-equipment,Medical Supplies & Home Care Equipment | Shop Canada | 4more,"Your trusted source for medical supplies & home care equipment. Find mobility aids, bathroom safety, wound care & more. Get 4more independence. Fast, discreet shipping in Mississauga & Canada from 4more.","['Medical Supplies', 'Medical Equipment', 'Home Care Supplies', 'Medical Supply Store Mississauga', 'Durable Medical Equipment (DME)', '4more Medical']",https://pay.4more.ca/product-category/medical-supplies-equipment/
3536,Smartwatch,smartwatch,"Latest Smartwatches | Apple, Samsung & More","Discover our wide range of smartwatches from leading brands. Track fitness, get notifications, and stay connected. Find your perfect smartwatch today!","['Smartwatch', 'fitness tracker', 'Apple Watch', 'Samsung Galaxy Watch', 'Fitbit', 'GPS watch', 'wearable technology', 'smartwatch for men', 'smartwatch for women.']",https://pay.4more.ca/product-category/smartwatch/
3537,Baby Toiletries,baby-toiletries,Shop Baby Toiletries | Latest Trends & Affordable Prices,"Browse our premium collection of baby toiletries. Shop top styles, quality brands, and exclusive deals online today!","['baby toiletries', 'buy baby toiletries', 'baby toiletries online']",https://pay.4more.ca/product-category/baby-toiletries/
3538,Sinks & Faucets,sinks-faucets,Shop Sinks & Faucets | Latest Trends & Affordable Prices,"Browse our premium collection of sinks & faucets. Shop top styles, quality brands, and exclusive deals online today!","['sinks & faucets', 'buy sinks & faucets', 'sinks & faucets online']",https://pay.4more.ca/product-category/sinks-faucets/
5723,Camping Lighting & Electronics,camping-lighting-electronics,"Camping Lighting & Portable Power | Lanterns, Headlamps & Chargers","Illuminate your campsite and keep your devices charged with our selection of camping lighting and electronics. Shop lanterns, headlamps, portable power banks, and solar chargers.",['Camping Lighting'],https://pay.4more.ca/product-category/camping-lighting-electronics/
3539,"Manual Cleaning Tools (Mops, Brooms, Sponges, Cloths)",manual-cleaning-tools-mops-brooms-sponges-cloths,Essential Manual Cleaning Tools | A Buyer's Guide (2025),"From microfiber cloths and mops to the right broom for your floors, our 2025 guide covers the essential manual cleaning tools every home needs for a perfect clean.","['manual cleaning tools', 'types of mops', 'microfiber cloths', 'best broom', 'kitchen sponges', 'how to choose a mop', 'cleaning tools list', 'household cleaning supplies']",https://pay.4more.ca/product-category/manual-cleaning-tools-mops-brooms-sponges-cloths/
5724,Camping Sleeping Gear,camping-sleeping-gear,"Camping Sleeping Bags, Pads & Air Mattresses | Shop Now","Get a great night's sleep outdoors with our range of sleeping bags, sleeping pads, and air mattresses. Find the perfect temperature rating and comfort level for your next camping trip.",['Sleeping Bags'],https://pay.4more.ca/product-category/camping-sleeping-gear/
3360,Cleaning Tools & Equipment,cleaning-tools-equipment,Pool Cleaning Tools & Robotic Pool Cleaners,"Keep your pool sparkling with our wide range of cleaning tools and equipment. Find vacuums, skimmers, brushes, and top-rated robotic pool cleaners.","['Pool cleaning tools', 'pool vacuum', 'robotic pool cleaner', 'pool skimmer', 'pool brush', 'leaf rake', 'automatic pool cleaner', 'pool maintenance equipment.']",https://pay.4more.ca/product-category/cleaning-tools-equipment/
3540,Water Heaters,water-heaters,Shop Water Heaters | Latest Trends & Affordable Prices,"Browse our premium collection of water heaters. Shop top styles, quality brands, and exclusive deals online today!","['water heaters', 'buy water heaters', 'water heaters online']",https://pay.4more.ca/product-category/water-heaters/
3541,Musical Instruments,musical-instruments,Shop Musical Instruments for Beginners & Kids,"Unleash your musical talent! Explore our collection of quality and affordable musical instruments for all ages, including guitars, keyboards, and drums.","['Musical instruments', 'beginner guitar', 'keyboard piano', 'ukulele for beginners', 'kids musical instruments', 'drum set', 'violin', 'digital piano', 'acoustic guitar', 'music accessories.']",https://pay.4more.ca/product-category/musical-instruments/
3542,Art Supplies,art-supplies,Shop Art Supplies | Latest Trends & Affordable Prices,"Browse our premium collection of art supplies. Shop top styles, quality brands, and exclusive deals online today!","['art supplies', 'buy art supplies', 'art supplies online']",https://pay.4more.ca/product-category/art-supplies/
3618,Power Tools,power-tools,Shop Power Tools | Latest Trends & Affordable Prices,"Browse our premium collection of power tools. Shop top styles, quality brands, and exclusive deals online today!","['power tools', 'buy power tools', 'power tools online']",https://pay.4more.ca/product-category/power-tools/
3543,Boards,boards,Shop Boards | Latest Trends & Affordable Prices,"Browse our premium collection of boards. Shop top styles, quality brands, and exclusive deals online today!","['boards', 'buy boards', 'boards online']",https://pay.4more.ca/product-category/boards/
3544,Cameras & Photography,cameras-photography,Shop Cameras & Photography | Latest Trends & Affordable Prices,"Browse our premium collection of cameras & photography. Shop top styles, quality brands, and exclusive deals online today!","['cameras & photography', 'buy cameras & photography', 'cameras & photography online']",https://pay.4more.ca/product-category/cameras-photography/
3545,Nursery,nursery,Shop Nursery | Latest Trends & Affordable Prices,"Browse our premium collection of nursery. Shop top styles, quality brands, and exclusive deals online today!","['nursery', 'buy nursery', 'nursery online']",https://pay.4more.ca/product-category/nursery/
3546,Mold & Mildew Removers,mold-mildew-removers,Best Bathroom & Toilet Cleaners for 2025 | A Guide,"Tackle soap scum, hard water stains, and mildew with our 2025 guide. Find the best cleaners for your toilet, shower, tile, and grout for a sparkling clean.","['bathroom cleaner', 'best toilet bowl cleaner', 'shower cleaner', 'how to clean grout', 'tile cleaner', 'soap scum remover', 'mold and mildew remover', 'disinfecting bathroom spray']",https://pay.4more.ca/product-category/mold-mildew-removers/
3547,Strollers,strollers,Shop Strollers | Latest Trends & Affordable Prices,"Browse our premium collection of strollers. Shop top styles, quality brands, and exclusive deals online today!","['strollers', 'buy strollers', 'strollers online']",https://pay.4more.ca/product-category/strollers/
3548,Pool Covers & Reels,pool-covers-reels,Durable Pool Covers & Reel Systems | Solar & Safety,"Protect your investment with our high-quality pool covers. Find solar, winter, and safety covers and reel systems for easy use. Save money and time.","['Pool cover', 'solar pool cover', 'winter pool cover', 'safety pool cover', 'pool cover reel', 'inground pool cover', 'above ground pool cover', 'solar blanket.']",https://pay.4more.ca/product-category/pool-covers-reels/
3549,Outlets & Switches,outlets-switches,Shop Outlets & Switches | Latest Trends & Affordable Prices,"Browse our premium collection of outlets & switches. Shop top styles, quality brands, and exclusive deals online today!","['outlets & switches', 'buy outlets & switches', 'outlets & switches online']",https://pay.4more.ca/product-category/outlets-switches/
3550,Smart Health & Wellness,smart-health-wellness,Shop Smart Health & Wellness | Latest Trends & Affordable Prices,"Browse our premium collection of smart health & wellness. Shop top styles, quality brands, and exclusive deals online today!","['smart health & wellness', 'buy smart health & wellness', 'smart health & wellness online']",https://pay.4more.ca/product-category/smart-health-wellness/
